NUVA,label,comment,abstract,instanceOf
VAC1404,EASYFOUR-TT,"Diphtheria toxoid (standard dose), tetanus toxoid, pertussis (whole-cell inactivated) and Haemophilus influenzae type b (conjugated to diphtheria toxoid) pediatric vaccine",False,VAC1161
VAC1405,EASYFOURPOL,"Diphtheria toxoid (standard dose), tetanus toxoid, pertussis (multicomponent acellular, standard dose), Haemophilus influenzae type b (conjugated to tetanus toxoid) and inactivated polio (trivalent) pediatric vaccine, adsorbed",False,VAC1126
VAC1406,SPUTNIK V,"COVID-19 vaccine, non-replicating adenoviral 6 vector encoding the SARS-CoV-2 spike protein",False,VAC1143
VAC1407,NOVOHIB,Haemophilus influenzae type b conjugate vaccine composed of PRP (polyribosylribitol phosphate) conjugated to tetanus toxoid,False,VAC0345
VAC1408,ENIVACHB,"Recombinant hepatitis B vaccine, pediatric dose",False,VAC0914
VAC1409,"COVID-19 mRNA vaccine, Omicron JN.1 subvariant, 50 micrograms per dose, multidose vial","COVID-19 mRNA vaccine, Omicron JN.1 subvariant, 50 micrograms per dose, multidose vial",True,
VAC1410,"COVID-19 mRNA vaccine, Omicron JN.1 subvariant, 25 micrograms per dose, multidose vial","COVID-19 mRNA vaccine, Omicron JN.1 subvariant, 25 micrograms per dose, multidose vial",True,
VAC1411,"COVID-19 mRNA vaccine, subvariant Omicron JN.1, 30 micrograms, adult dose (+ 12 years)","COVID-19 mRNA vaccine, subvariant Omicron JN.1, 30 micrograms, adult dose (+ 12 years)",True,
VAC1412,"COVID-19 mRNA vaccine, subvariant Omicron JN.1, 10 micrograms, paediatric dose (5-11 years)","COVID-19 mRNA vaccine, subvariant Omicron JN.1, 10 micrograms, paediatric dose (5-11 years)",True,
VAC1413,"COVID-19 mRNA vaccine, subvariant Omicron JN.1, 3 micrograms, dose (6 months-4 years)","COVID-19 mRNA vaccine, subvariant Omicron JN.1, 3 micrograms, dose (6 months-4 years)",True,
VAC1414,"COVID-19 vaccine, protein subunit, recombinant spike protein nanoparticles, with adjuvant (Matrix M), Omicron JN.1 subvariant","COVID-19 vaccine, protein subunit, recombinant spike protein nanoparticles, with adjuvant (Matrix M), Omicron JN.1 subvariant",True,
VAC1415,Pseudomonas aeruginosa (a pus-forming bacterium) vaccine,Pseudomonas aeruginosa (a pus-forming bacterium) vaccine,True,
VAC1416,"COVID-19 mRNA vaccine, subvariant Omicron KP.2, 3 micrograms, paediatric dose (6 months-4 years)","COVID-19 mRNA vaccine, subvariant Omicron KP.2, 3 micrograms, paediatric dose (6 months-4 years)",True,
VAC1417,"COVID-19 mRNA vaccine, subvariant Omicron KP.2, 10 micrograms, paediatric dose (5-11 years)","COVID-19 mRNA vaccine, subvariant Omicron KP.2, 10 micrograms, paediatric dose (5-11 years)",True,
VAC1418,"COVID-19 mRNA vaccine, subvariant Omicron KP.2, 30 micrograms, adult (+ 12 years)","COVID-19 mRNA vaccine, subvariant Omicron KP.2, 30 micrograms, adult (+ 12 years)",True,
VAC1419,"Chikungunya VLP vaccine (recombinant, adsorbed)","Chikungunya VLP vaccine (recombinant, adsorbed)",True,
VAC1420,"Respiratory syncytial virus glycoprotein F, stabilized in the prefusion conformation, encoded by a single-stranded 5' capped mRNA","Respiratory syncytial virus glycoprotein F, stabilized in the prefusion conformation, encoded by a single-stranded 5' capped mRNA",True,
VAC1421,"COVID-19 vaccine, mRNA encoding the SARS-CoV-2 spike protein, original virus","COVID-19 vaccine, mRNA encoding the SARS-CoV-2 spike protein, original virus",True,
VAC1422,"COVID-19 protein subunit vaccine, recombinant N protein","COVID-19 protein subunit vaccine, recombinant N protein",True,
VAC1423,"Influenza vaccine A(H1N1)pdm09 pandemic, live attenuated","Influenza vaccine A(H1N1)pdm09 pandemic, live attenuated",True,
VAC1424,"Pneumococcal 10-valent polysaccharide conjugate vaccine, serotypes 1, 5, 6A, 6B, 7F, 9V, 14, 19A, 19F and 23F","Pneumococcal 10-valent polysaccharide conjugate vaccine, serotypes 1, 5, 6A, 6B, 7F, 9V, 14, 19A, 19F and 23F",True,
VAC1425,"Typhoid vaccine, Vi antigen conjugated to CRM197 protein","Typhoid vaccine, Vi antigen conjugated to CRM197 protein",True,
VAC1426,"Human papillomavirus vaccine, bivalent recombinant (types 16 and 18) (Pichia pastoris)","Human papillomavirus vaccine, bivalent recombinant (types 16 and 18) (Pichia pastoris)",True,
VAC1427,"Japanese encephalitis vaccine, whole inactivated, prepared in Vero cells, 6 micrograms","Japanese encephalitis vaccine, whole inactivated, prepared in Vero cells, 6 micrograms",True,
VAC1428,"COVID-19 vaccine, protein subunit, recombinant homodimeric RBD protein, Omicron variant XBB.1.16, with adjuvant (SQBA)","COVID-19 vaccine, protein subunit, recombinant homodimeric RBD protein, Omicron variant XBB.1.16, with adjuvant (SQBA)",True,
VAC1429,TETANEA,Anti-tetanus immunoglobulin,False,VAC0497
VAC1430,"COVID-19 bivalent mRNA vaccine against the original virus and the Omicron BA.4/5 variant, 50 micrograms, unspecified","COVID-19 bivalent mRNA vaccine against the original virus and the Omicron BA.4/5 variant, 50 micrograms, unspecified",True,
VAC1431,"RSV vaccine, unspecified","RSV vaccine, unspecified",True,
VAC1432,"Argentine hemorrhagic fever vaccine, Junin virus, unspecified","Argentine hemorrhagic fever vaccine, Junin virus, unspecified",True,
VAC1433,"Plague vaccine, unspecified","Plague vaccine, unspecified",True,
VAC1434,"Meningococcal A vaccine, unspecified","Meningococcal A vaccine, unspecified",True,
VAC1435,"Rabies vaccine, inactivated, whole virion, cell culture-based, unspecified","Rabies valence, inactivated, whole virion, cell culture-based, unspecified",True,
VAC1436,"Rabies vaccine, inactivated, whole virion, prepared from animal brain tissue infected with rabies virus, unspecified","Rabies vaccine, inactivated, whole virion, prepared from animal brain tissue infected with rabies virus, unspecified",True,
VAC1437,"Meningococcal vaccine, monovalent, conjugate","Meningococcal vaccine, monovalent, conjugate",True,
VAC1438,"Influenza vaccine, trivalent, inactivated, fractionated or subunit, adjuvanted","Influenza vaccine, trivalent, inactivated, fractionated or subunit, adjuvanted",True,
VAC1439,"Meningococcal vaccine, polyvalent, conjugate polysaccharide","Meningococcal vaccine, polyvalent, conjugate polysaccharide",True,
VAC1440,"Influenza vaccine, quadrivalent, inactivated, fractionated or subunit, adjuvanted, normal dose","Influenza valence, quadrivalent, inactivated, fractionated or subunit, adjuvanted, normal dose",True,
VAC1441,"Influenza vaccine, quadrivalent, inactivated, split or subunit, intradermal route, unspecified","Influenza vaccine, quadrivalent, inactivated, split or subunit, intradermal route, unspecified",True,
VAC1442,"Influenza vaccine, quadrivalent, virosomal, unspecified","Influenza vaccine, quadrivalent, virosomal, unspecified",True,
VAC1443,"Influenza vaccine, trivalent, virosomal, unspecified","Influenza vaccine, trivalent, virosomal, unspecified",True,
VAC1444,"Influenza vaccine, trivalent, VLP, unspecified","Influenza vaccine, trivalent, VLP, unspecified",True,
VAC1445,"Avian influenza vaccine, mRNA","Avian influenza vaccine, mRNA",True,
VAC1446,"Japanese encephalitis vaccine, inactivated, whole-virus, derived from Vero cells, 3 micrograms","Japanese encephalitis vaccine, inactivated, whole-virus, derived from Vero cells, 3 micrograms",True,
VAC1447,VACCIN BCG SYNTHAVERSE,Tuberculosis vaccine,False,VAC0134
VAC1448,BCG VACCINE MERCK,Live attenuated tuberculosis vaccine,False,VAC0134
VAC1449,DITANRIX-PEDIATRIC,"Paediatric diphtheria vaccine (toxoid, standard dose) and tetanus vaccine (toxoid)",False,VAC0137
VAC1450,HEPACARE,"Recombinant hepatitis B vaccine, adult dose",False,VAC0915
VAC1451,CHIROFLU,"Trivalent inactivated seasonal influenza vaccine, split virion",False,VAC0925
VAC1452,SCI-B-VAC,"Recombinant hepatitis B vaccine, three antigens (HbS, pre-S1 and pre-S2)",False,VAC1145
VAC1453,INVIVAC,"Influenza vaccine, trivalent, virosomal, unspecified",False,VAC1443
VAC1454,PRIMAVAX,"Diphtheria vaccine (anatoxin, standard dose), tetanus vaccine (anatoxin) and hepatitis B vaccine",False,VAC1552
VAC1455,MENGIVAC A + C,"Unconjugated meningococcal polysaccharide vaccine, serogroups A and C",False,VAC0151
VAC1456,WYVAC,"Whole virion inactivated rabies vaccine, prepared in MRC5 cells",False,VAC0943
VAC1457,TETRA-SOLGEN,"Pediatric diphtheria (toxoid, standard dose), tetanus (toxoid), pertussis (whole inactivated), and polio (whole inactivated, trivalent) vaccine",False,VAC1151
VAC1458,TRIDIPIGEN,"Paediatric diphtheria vaccine (toxoid, standard dose), tetanus vaccine (toxoid) and pertussis vaccine (whole inactivated)",False,VAC0136
VAC1459,TRINFAGEN N0.1,"Diphtheria toxoid (standard dose), tetanus toxoid and inactivated polio (trivalent) pediatric vaccine",False,VAC0088
VAC1460,SOLGEN,"Paediatric diphtheria vaccine (toxoid, standard dose), tetanus vaccine (toxoid) and pertussis vaccine (whole inactivated)",False,VAC0136
VAC1461,DIFTET,"Paediatric diphtheria vaccine (toxoid, standard dose) and tetanus vaccine (toxoid)",False,VAC0137
VAC1462,PNU-IMUNE 14,"Pneumococcal unconjugated polysaccharide vaccine, 23-valent, serotypes 1, 2, 3, 4, 5, 6B, 7F, 8, 9N, 9V, 10A, 11A, 12F, 14, 15B, 17F, 18C, 19A, 19F, 20, 22F, 23F and 33F",False,VAC1551
VAC1463,FREEZE-DRIED BCG VACCINE JAPAN,Tuberculosis vaccine,False,VAC0134
VAC1464,FLUBRON VACCINE,"Seasonal influenza vaccine, whole inactivated",False,VAC0820
VAC1465,PERDIPIGEN,"Paediatric diphtheria vaccine (toxoid, standard dose) and pertussis (whole-cell inactivated)",False,VAC1549
VAC1466,COMIRNATY LP.8.1 30 µg,"COVID-19 mRNA vaccine, subvariant Omicron LP.8.1, 30 micrograms, adult (+ 12 years)",False,VAC1471
VAC1467,COMIRNATY LP.8.1 3 µg,"COVID-19 mRNA vaccine, subvariant Omicron LP.8.1, 3 micrograms, paediatric dose (6 months-4 years)",False,VAC1470
VAC1468,COMIRNATY LP.8.1 10 µg,"COVID-19 mRNA vaccine, subvariant Omicron LP.8.1, 10 micrograms, paediatric dose (5-11 years)",False,VAC1472
VAC1469,mNEXSPIKE,"COVID-19 mRNA vaccine, encoding fragments (NTD and RBD) of the SARS-CoV-2 spike protein, Omicron LP.8.1 subvariant",False,VAC1473
VAC1470,"COVID-19 mRNA vaccine, subvariant Omicron LP.8.1, 3 micrograms, paediatric dose (6 months-4 years)","COVID-19 mRNA vaccine, subvariant Omicron LP.8.1, 3 micrograms, paediatric dose (6 months-4 years)",True,
VAC1471,"COVID-19 mRNA vaccine, subvariant Omicron LP.8.1, 30 micrograms, adult (+ 12 years)","COVID-19 mRNA vaccine, subvariant Omicron LP.8.1, 30 micrograms, adult (+ 12 years)",True,
VAC1472,"COVID-19 mRNA vaccine, subvariant Omicron LP.8.1, 10 micrograms, paediatric dose (5-11 years)","COVID-19 mRNA vaccine, subvariant Omicron LP.8.1, 10 micrograms, paediatric dose (5-11 years)",True,
VAC1473,"COVID-19 mRNA vaccine, encoding a fragment of the SARS-CoV-2 spike protein, Omicron LP.8.1 subvariant","COVID-19 mRNA vaccine, encoding a fragment of the SARS-CoV-2 spike protein, Omicron LP.8.1 subvariant",True,
VAC1474,ENFLONSIA (clesrovimab),Human RSV monoclonal antibody,False,VAC1475
VAC1475,"Human monoclonal antibody against respiratory syncytial virus (RSV), clesrovimab, unspecified","Human monoclonal antibody against respiratory syncytial virus (RSV), clesrovimab, unspecified",True,
VAC1476,"Meningococcal vaccine against A, C, W, Y (conjugated polysaccharide) and B","Meningococcal vaccine against A, C, W, Y (conjugated polysaccharide) and B",True,
VAC1477,ENCEPUR N CHILDREN,"Tick-borne encephalitis vaccine, whole-virus inactivated, K23 strain, 0,25 mL",False,VAC1550
VAC1478,SYNAGIS 50 mg (PALIZIVUMAB),hRSV monoclonal antibody,False,VAC1222
VAC1479,VACPERTAGEN,"Pertussis vaccine (recombinant, acellular, reduced-dose, bivalent, adsorbed).",False,VAC1232
VAC1480,PNEUMOVAX 23,"Unconjugated pneumococcal polysaccharide vaccine, 23-valent, serotypes 1, 2, 3, 4, 5, 6B, 7F, 8, 9N, 9V, 10A, 11A, 12F, 14, 15B, 17F, 18C, 19A, 19F, 20, 22F, 23F and 33F",False,VAC0339
VAC1481,FLUVACCINOL,"Trivalent inactivated seasonal influenza vaccine, surface antigen, adult dose",False,VAC0925
VAC1482,IMMUNOGLOBULINE HUMAINE DE L'HÉPATITE B LFB,Hepatitis b immune globulin (human),False,VAC0863
VAC1483,ENCEPUR N,"Tick-borne encephalitis vaccine, whole-virus inactivated, K23 strain",False,VAC1533
VAC1484,HEPRECOMB CHILDREN,"Recombinant hepatitis B vaccine, pediatric dose",False,VAC1227
VAC1485,GEN H-B-Vax 5,"Recombinant hepatitis B vaccine, pediatric dose",False,VAC1227
VAC1486,GEN H-B-Vax 10,Recombinant hepatitis B vaccine with 10 micrograms of HBs antigen for use from the age of 11 years,False,VAC0914
VAC1487,PREVENAR-7,"Pneumococcal conjugate vaccine, 7-valent, adsorbed, serotypes 4, 6B, 9V, 14, 18C, 19F and 23F",False,VAC0324
VAC1488,POLIORIX,Inactivated polio (trivalent) vaccine,False,VAC0270
VAC1489,CELTURA,"Pandemic influenza A(H1N1)pdm09 vaccine, inactivated",False,VAC0147
VAC1490,ALMEVAX,Live attenuated rubella vaccine,False,VAC0113
VAC1491,RUBEVAC,Live attenuated rubella vaccine,False,VAC0113
VAC1492,POLYOMYELITIS IMPFSTOFF BERNA,Inactivated polio (trivalent) vaccine,False,VAC0270
VAC1493,ACEL P,"Acellular pertussis vaccine, standard dose",False,VAC1167
VAC1494,DITEBOOSTER,Diphtheria toxoid (low dose) and tetanus toxoid vaccine,False,VAC0920
VAC1495,POLIO KOPROWSKI K1-K2-K3,"Polio vaccine (live attenuated, trivalent) against polioviruses 1, 2 and 3, oral",False,VAC0320
VAC1496,POLIO LILLY,Inactivated polio (trivalent) vaccine,False,VAC0270
VAC1497,TD-VIRELON,"Diphtheria toxoid (low dose), tetanus toxoid and inactivated polio (trivalent) vaccine",False,VAC0549
VAC1498,EPIVACCORONA-N,"COVID-19 protein subunit vaccine, recombinant protein",False,VAC1113
VAC1499,SPUTNIK-M,"COVID-19 vaccine, non-replicating viral vector, adenovirus 6 encoding the SARS-CoV-2 spike protein, intended for adolescents",False,VAC1143
VAC1500,COMIRNATY LP.8.1 50 µg,"COVID-19 mRNA vaccine, subvariant Omicron LP.8.1, 50 micrograms",False,VAC1546
VAC1501,SPIKEVAX LP.8.1 25 µg,"COVID-19 mRNA vaccine, subvariant Omicron LP.8.1, 25 micrograms",False,VAC1545
VAC1502,BIMERVAX LP.8.1,"COVID-19 vaccine, protein subunit, recombinant spike protein (RBD), Omicron LP.8.1 subvariant",False,VAC1503
VAC1503,"COVID-19 vaccine, protein subunit, recombinant spike protein (RBD), Omicron LP.8.1 subvariant","COVID-19 vaccine, protein subunit, recombinant spike protein (RBD), Omicron LP.8.1 subvariant",True,
VAC1504,TD-PUR,Diphtheria toxoid (low dose) and tetanus toxoid vaccine,False,VAC0920
VAC1505,SCTV01C,"COVID-19 protein subunit vaccine, recombinant protein",False,VAC1113
VAC1506,STROVAC,"Urinary tract infections vaccine, Escherichia coli, Klebsiella pneumoniæ, Enterococcus fæcalis, Morganella morganii, Proteus mirabilis",False,VAC1553
VAC1507,BUTANTAN-DV,"Live-attenuated, recombinant chimeric, quadrivalent vaccine against the four serotypes (DEN-1, DEN-2, DEN-3 and DEN-4) of the dengue virus",False,VAC1544
VAC1508,BUTANTAN HEP A,Inactivated hepatitis A vaccine,False,VAC0102
VAC1509,BUTANTAN HEP B,"Hepatitis B vaccine, recombinant hepatitis B surface antigen (HBsAg), unspecified",False,VAC0101
VAC1510,BUTANTAN HPV,"Human Papillomavirus vaccine, quadrivalent (types 6, 11, 16, and 18), recombinant",False,VAC0859
VAC1511,BUTANTAN DT,"Paediatric diphtheria vaccine (toxoid, standard dose) and tetanus vaccine (toxoid)",False,VAC0137
VAC1512,BUTANTAN DT ADULT,Diphtheria toxoid (low dose) and tetanus toxoid vaccine,False,VAC0920
VAC1513,BUTANTAN DTP,"Diphtheria toxoid (standard dose), tetanus toxoid and pertussis (whole-cell inactivated) pediatric vaccine",False,VAC0136
VAC1514,BUTANTAN DTAP,"Diphtheria toxoid (low dose), tetanus toxoid and pertussis toxoid (acellular, low dose) vaccine",False,VAC0610
VAC1515,BUTANTAN RABIES,"Whole virion inactivated rabies vaccine, cultured on Vero cells",False,VAC1116
VAC1516,BUTANTAN INFLUENZA,"Trivalent inactivated seasonal influenza vaccine, split virion",False,VAC0925
VAC1517,AUJEMFLU,"Influenza vaccine, trivalent, inactivated, fractionated or subunit, adjuvanted",False,VAC1438
VAC1518,MFLUSIVA,"Influenza vaccine, trivalent, messenger RNA",False,VAC1548
VAC1519,COMIRNATY XFG 10 µg,"COVID-19 mRNA vaccine, subvariant Omicron XFG, 10 micrograms, paediatric dose (5-11 years)",False,VAC1521
VAC1520,COMIRNATY XFG 30 µg,"COVID-19 mRNA vaccine, subvariant Omicron XFG, 30 micrograms, adult (+ 12 years)",False,VAC1522
VAC1521,"COVID-19 mRNA vaccine, subvariant Omicron XFG, 10 micrograms, paediatric dose (5-11 years)","COVID-19 mRNA vaccine, subvariant Omicron XFG, 10 micrograms, paediatric dose (5-11 years)",True,
VAC1522,"COVID-19 mRNA vaccine, subvariant Omicron LP.8.1, 30 micrograms, adult (+ 12 years)","COVID-19 mRNA vaccine, subvariant Omicron XFG, 30 micrograms, adult (+ 12 years)",True,
VAC1523,KEYTRUDA,"Melanoma vaccine, messenger RNA, individualized neoantigens",False,VAC1524
VAC1524,"Melanoma vaccine, messenger RNA, individualized neoantigens","Melanoma vaccine, messenger RNA, individualized neoantigens",True,
VAC1525,NUVAXOVID XFG,"COVID-19 vaccine, protein subunit, recombinant spike protein nanoparticles, with adjuvant (Matrix M), Omicron XFG subvariant",False,VAC1528
VAC1526,BIMERVAX XFG.1.1,"COVID-19 protein subunit vaccine, recombinant spike protein (RBD domain), with adjuvant (SQBA), Omicron XFG.1.1 subvariant.",False,VAC1527
VAC1527,"COVID-19 protein subunit vaccine, recombinant spike protein (RBD domain), with adjuvant (SQBA), Omicron XFG.1.1 subvariant.","COVID-19 protein subunit vaccine, recombinant spike protein (RBD domain), with adjuvant (SQBA), Omicron XFG.1.1 subvariant.",True,
VAC1528,"COVID-19 vaccine, protein subunit, recombinant spike protein nanoparticles, with adjuvant (Matrix M), Omicron XFG subvariant","COVID-19 vaccine, protein subunit, recombinant spike protein nanoparticles, with adjuvant (Matrix M), Omicron XFG subvariant",True,
VAC1529,SPIKEVAX XFG 25 µg,"COVID-19 mRNA vaccine, subvariant Omicron XFG, 25 micrograms",False,VAC1532
VAC1530,SPIKEVAX XFG 50 µg,"COVID-19 mRNA vaccine, subvariant Omicron XFG, 50 micrograms",False,VAC1531
VAC1531,"COVID-19 mRNA vaccine, subvariant Omicron XFG, 50 micrograms","COVID-19 mRNA vaccine, subvariant Omicron XFG, 50 micrograms",True,
VAC1532,"COVID-19 mRNA vaccine, subvariant Omicron XFG, 25 micrograms","COVID-19 mRNA vaccine, subvariant Omicron XFG, 25 micrograms",True,
VAC1533,"Tick-borne encephalitis vaccine, whole-virus inactivated, K23 strain","Tick-borne encephalitis vaccine, whole-virus inactivated, K23 strain",True,
